key_0,light,noise,thermal,location,user_id,room,indoor,co2,humidity,lightLevel,noiseLevel,presence,temperature,voc
2019-04-12 17:24:26.806000+08:00,10.0,11.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_m17janz2bc3k,IRC_LIBRARY,0,470.0,59.9958,136.0,49.0,0.0,27.3352,1137.0
2019-04-12 17:24:59.977000+08:00,10.0,10.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_1pgo7f48tn400,IRC_LIBRARY,0,470.0,59.9958,136.0,49.0,0.0,27.3352,1137.0
2019-04-12 17:26:07.384000+08:00,10.0,11.0,11.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_15er3k8kh08w0,IRC_LIBRARY,0,490.0,60.036,148.0,48.0,0.0,27.3668,1137.0
2019-04-12 17:26:15.092000+08:00,10.0,10.0,10.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_eus6zhdj18g0,IRC_LIBRARY,0,490.0,60.036,148.0,48.0,0.0,27.3668,1137.0
2019-04-12 17:26:33.989000+08:00,10.0,10.0,11.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_18czxmf2ed4w0,IRC_LIBRARY,0,490.0,60.036,148.0,48.0,0.0,27.3668,1137.0
2019-04-12 17:27:18.625000+08:00,11.0,10.0,10.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_8v1arbqya7s0,IRC_LIBRARY,0,490.0,59.9192,148.0,49.0,0.0,27.3668,1182.0
2019-04-12 17:27:31.200000+08:00,10.0,11.0,11.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_kra5cm1vek00,IRC_LIBRARY,0,490.0,59.9192,148.0,49.0,0.0,27.3668,1182.0
2019-04-12 17:27:33.572000+08:00,10.0,10.0,11.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_1pgo7f48tn400,IRC_LIBRARY,0,490.0,59.9192,148.0,49.0,0.0,27.3668,1182.0
2019-04-12 17:27:36.763000+08:00,10.0,10.0,11.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_1rllfmn47un7k,IRC_LIBRARY,0,490.0,59.9192,148.0,49.0,0.0,27.3668,1182.0
2019-04-12 17:27:48.921000+08:00,10.0,11.0,11.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_3uv549tqtwetc,IRC_LIBRARY,0,490.0,59.9192,148.0,49.0,0.0,27.3668,1182.0
2019-04-12 17:28:54.086000+08:00,10.0,11.0,10.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_1lj5mv5006u80,IRC_LIBRARY,0,484.0,60.0469,134.0,49.0,1.0,27.3352,1182.0
2019-04-12 17:30:02.845000+08:00,10.0,10.0,10.0,WELLNESS_TRAIL->LIGHTING,anon_1lj5mv5006u80,IRC_LIBRARY,1,488.0,60.3085,127.0,51.0,3.0,27.2931,1160.0
2019-04-12 17:30:19.571000+08:00,10.0,10.0,10.0,WELLNESS_TRAIL->LIGHTING,anon_18czxmf2ed4w0,IRC_LIBRARY,1,488.0,60.3085,127.0,51.0,3.0,27.2931,1160.0
2019-04-12 17:30:36.549000+08:00,10.0,10.0,10.0,WELLNESS_TRAIL->LIGHTING,anon_eus6zhdj18g0,IRC_LIBRARY,1,488.0,60.3085,127.0,51.0,3.0,27.2931,1160.0
2019-04-12 17:30:48.332000+08:00,10.0,10.0,10.0,WELLNESS_TRAIL->LIGHTING,anon_1pgo7f48tn400,IRC_LIBRARY,1,488.0,60.3085,127.0,51.0,3.0,27.2931,1160.0
2019-04-12 21:29:05.165000+08:00,10.0,10.0,10.0,WATER_TRAIL->BIO_RETENTION_BASIN,anon_p320gvwa3mrk,IRC_LIBRARY,0,544.0,65.0982,11.0,45.0,0.0,27.9912,1591.0
2019-04-16 09:17:53.872000+08:00,10.0,11.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_2plplfzqzsi00,IRC_LIBRARY,0,400.0,61.3815,126.0,49.0,0.0,27.5437,221.0
2019-04-16 09:17:59.200000+08:00,10.0,11.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_1m9k7jx8nwyo0,IRC_LIBRARY,0,400.0,61.3815,126.0,49.0,0.0,27.5437,221.0
2019-04-16 09:18:08.396000+08:00,10.0,11.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_1dcc9ii21a6f4,IRC_LIBRARY,0,400.0,61.6212,123.0,56.0,2.0,27.5153,212.0
2019-04-16 09:18:22.141000+08:00,10.0,10.0,10.0,WATER_TRAIL->WATER_TRAIL,anon_2ipxa8nse1xxc,IRC_LIBRARY,0,400.0,61.6212,123.0,56.0,2.0,27.5153,212.0
2019-04-16 09:18:23.542000+08:00,10.0,10.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_16mcqrd41yuio,IRC_LIBRARY,0,400.0,61.6212,123.0,56.0,2.0,27.5153,212.0
2019-04-16 09:18:27.417000+08:00,,,11.0,WATER_TRAIL->WATER_TRAIL,anon_3eyh9stdtl400,IRC_LIBRARY,0,400.0,61.6212,123.0,56.0,2.0,27.5153,212.0
2019-04-16 09:18:28.553000+08:00,10.0,11.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_3om5oi7bkjr40,IRC_LIBRARY,0,400.0,61.6212,123.0,56.0,2.0,27.5153,212.0
2019-04-16 09:18:35.860000+08:00,,,9.0,WATER_TRAIL->WATER_FEATURE,anon_4c9xvgtdgrg0,IRC_LIBRARY,0,400.0,61.6212,123.0,56.0,2.0,27.5153,212.0
2019-04-16 09:18:38.311000+08:00,10.0,11.0,10.0,WATER_TRAIL->WATER_TRAIL,anon_12ob5xjamnhts,IRC_LIBRARY,0,400.0,61.6212,123.0,56.0,2.0,27.5153,212.0
2019-04-16 09:18:45.673000+08:00,10.0,10.0,10.0,WATER_TRAIL->WATER_TRAIL,anon_78w0hvmn6ups,IRC_LIBRARY,0,400.0,61.6212,123.0,56.0,2.0,27.5153,212.0
2019-04-16 09:18:50.096000+08:00,10.0,10.0,11.0,WATER_TRAIL->WATER_FEATURE,anon_1bw7xz3p7a7ls,IRC_LIBRARY,0,400.0,61.6212,123.0,56.0,2.0,27.5153,212.0
2019-04-16 09:18:57.388000+08:00,10.0,10.0,10.0,WATER_TRAIL->WATER_FEATURE,anon_3j1nej7za8e80,IRC_LIBRARY,0,400.0,61.6212,123.0,56.0,2.0,27.5153,212.0
2019-04-16 09:19:18.493000+08:00,,11.0,10.0,WATER_TRAIL->WATER_TRAIL,anon_17awy5wkjcsu8,IRC_LIBRARY,0,416.0,61.3669,123.0,50.0,1.0,27.5574,207.0
2019-04-16 09:19:24.176000+08:00,10.0,10.0,10.0,WATER_TRAIL->WATER_TRAIL,anon_37uytu1zu5yio,IRC_LIBRARY,0,416.0,61.3669,123.0,50.0,1.0,27.5574,207.0
2019-04-16 09:19:24.719000+08:00,10.0,10.0,10.0,WATER_TRAIL->WATER_TRAIL,anon_20cgxols4yayo,IRC_LIBRARY,0,416.0,61.3669,123.0,50.0,1.0,27.5574,207.0
2019-04-16 09:19:29.043000+08:00,10.0,11.0,9.0,WATER_TRAIL->WATER_TRAIL,anon_3n4w52x8h540,IRC_LIBRARY,0,416.0,61.3669,123.0,50.0,1.0,27.5574,207.0
2019-04-16 09:19:34.115000+08:00,10.0,11.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_3bzhx0slmzc00,IRC_LIBRARY,0,416.0,61.3669,123.0,50.0,1.0,27.5574,207.0
2019-04-16 09:20:05.241000+08:00,10.0,11.0,10.0,WATER_TRAIL->WATER_TRAIL,anon_2ra8lz48cmk00,IRC_LIBRARY,0,412.0,61.1273,124.0,45.0,0.0,27.6027,212.0
2019-04-16 09:20:21.657000+08:00,10.0,10.0,10.0,WATER_TRAIL->WATER_TRAIL,anon_aonxzr12clxc,IRC_LIBRARY,0,412.0,61.1273,124.0,45.0,0.0,27.6027,212.0
2019-04-16 09:20:33.213000+08:00,10.0,11.0,11.0,WATER_TRAIL->WATER_TRAIL,anon_15m166105gykg,IRC_LIBRARY,0,412.0,61.1273,124.0,45.0,0.0,27.6027,212.0
2019-04-16 09:24:40.915000+08:00,,,11.0,WATER_TRAIL->WATER_TRAIL,anon_3lpp7aavb7zsw,IRC_LIBRARY,0,402.0,60.9253,122.0,48.0,0.0,27.6164,207.0
2019-04-16 09:25:37.609000+08:00,10.0,10.0,10.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_20cgxols4yayo,IRC_LIBRARY,0,402.0,60.8803,127.0,48.0,0.0,27.6027,203.0
2019-04-16 09:25:41.649000+08:00,11.0,11.0,11.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_2ra8lz48cmk00,IRC_LIBRARY,0,402.0,60.8803,127.0,48.0,0.0,27.6027,203.0
2019-04-16 09:25:45.270000+08:00,10.0,11.0,11.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_2ipxa8nse1xxc,IRC_LIBRARY,0,402.0,60.8803,127.0,48.0,0.0,27.6027,203.0
2019-04-16 09:25:47.076000+08:00,10.0,11.0,9.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_3n4w52x8h540,IRC_LIBRARY,0,402.0,60.8803,127.0,48.0,0.0,27.6027,203.0
2019-04-16 09:25:47.269000+08:00,11.0,11.0,11.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_w17tzkb8kfls,IRC_LIBRARY,0,402.0,60.8803,127.0,48.0,0.0,27.6027,203.0
2019-04-16 09:25:48.589000+08:00,10.0,10.0,11.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_16mcqrd41yuio,IRC_LIBRARY,0,402.0,60.8803,127.0,48.0,0.0,27.6027,203.0
2019-04-16 09:26:16.028000+08:00,10.0,10.0,10.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_3j1nej7za8e80,IRC_LIBRARY,0,400.0,60.8085,127.0,46.0,0.0,27.6164,203.0
2019-04-16 09:26:21.704000+08:00,10.0,11.0,11.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_12ob5xjamnhts,IRC_LIBRARY,0,400.0,60.8085,127.0,46.0,0.0,27.6164,203.0
2019-04-16 09:28:33.526000+08:00,9.0,10.0,10.0,WELLNESS_TRAIL->LIGHTING,anon_16mcqrd41yuio,IRC_LIBRARY,1,400.0,60.7246,132.0,47.0,0.0,27.648,203.0
2019-04-16 09:28:38.482000+08:00,10.0,10.0,10.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_17awy5wkjcsu8,IRC_LIBRARY,0,400.0,60.7246,132.0,47.0,0.0,27.648,203.0
2019-04-16 09:28:41.604000+08:00,10.0,10.0,10.0,WELLNESS_TRAIL->LIGHTING,anon_3rv9vja66oe00,IRC_LIBRARY,1,400.0,60.7246,132.0,47.0,0.0,27.648,203.0
2019-04-16 09:28:45.174000+08:00,10.0,10.0,11.0,WELLNESS_TRAIL->LIGHTING,anon_1pkyahbwgdips,IRC_LIBRARY,1,400.0,60.7246,132.0,47.0,0.0,27.648,203.0
2019-04-16 09:28:46.069000+08:00,10.0,10.0,10.0,WELLNESS_TRAIL->LIGHTING,anon_20cgxols4yayo,IRC_LIBRARY,1,400.0,60.7246,132.0,47.0,0.0,27.648,203.0
2019-04-16 09:28:52.785000+08:00,10.0,10.0,10.0,WELLNESS_TRAIL->LIGHTING,anon_2ipxa8nse1xxc,IRC_LIBRARY,1,400.0,60.7246,132.0,47.0,0.0,27.648,203.0
2019-04-16 09:28:57.634000+08:00,10.0,10.0,11.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_1bw7xz3p7a7ls,IRC_LIBRARY,0,400.0,60.7246,132.0,47.0,0.0,27.648,203.0
2019-04-16 09:39:40.861000+08:00,10.0,11.0,11.0,WELLNESS_TRAIL->LIGHTING,anon_w17tzkb8kfls,IRC_LIBRARY,1,446.0,61.2051,114.0,48.0,0.0,27.8112,198.0
2019-04-16 09:43:48.450000+08:00,10.0,10.0,10.0,WELLNESS_TRAIL->LIGHTING,anon_12ob5xjamnhts,IRC_LIBRARY,1,468.0,61.3621,116.0,51.0,0.0,27.7796,198.0
2019-04-16 15:53:26.743000+08:00,11.0,11.0,11.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_f3sk1sg8dh4w,IRC_LIBRARY,0,588.0,59.0712,349.0,50.0,1.0,28.2576,181.0
2019-04-16 15:53:28.707000+08:00,10.0,11.0,11.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_2cjq7zfcnkjr4,IRC_LIBRARY,0,588.0,59.0712,349.0,50.0,1.0,28.2576,181.0
2019-04-16 15:53:39.397000+08:00,9.0,11.0,11.0,WELLNESS_TRAIL->WELLNESS_TRAIL,anon_6746qcslmku8,IRC_LIBRARY,0,588.0,59.0712,349.0,50.0,1.0,28.2576,181.0
2019-04-17 17:50:31.277000+08:00,10.0,10.0,10.0,WATER_TRAIL->ABC_WATER_PROGRAMME,anon_2uz8u8bgwiq00,IRC_LIBRARY,0,542.0,58.0481,62.0,49.0,0.0,28.5556,177.0
2019-01-25 21:17:46.264000+08:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_26uto6sq95340,TERRACE,0,860.0,55.1331,142.0,56.0,5.0,23.0592,194.0
2019-01-28 16:48:56.959000+08:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_q0t1to1bj56o,TERRACE,0,860.0,55.1331,142.0,56.0,5.0,23.0592,194.0
2019-01-29 08:32:30.660000+08:00,9.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_2rs06bh3l4lq8,TERRACE,0,860.0,55.1331,142.0,56.0,5.0,23.0592,194.0
2019-01-29 10:29:24.052000+08:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_2cwdm8k1j1a0w,TERRACE,0,860.0,55.1331,142.0,56.0,5.0,23.0592,194.0
2019-01-29 10:31:32.477000+08:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_2cwdm8k1j1a0w,TERRACE,0,860.0,55.1331,142.0,56.0,5.0,23.0592,194.0
2019-01-29 15:21:22.324000+08:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_1xy3pxlec0zk0,TERRACE,0,860.0,55.1331,142.0,56.0,5.0,23.0592,194.0
2019-01-29 15:22:07.186000+08:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_191vfn28tq9kw,TERRACE,0,860.0,55.1331,142.0,56.0,5.0,23.0592,194.0
2019-01-29 15:25:04.852000+08:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_217b9kkjb7280,TERRACE,0,860.0,55.1331,142.0,56.0,5.0,23.0592,194.0
2019-01-29 15:25:25.319000+08:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_3bwlclz8so4cg,TERRACE,0,860.0,55.1331,142.0,56.0,5.0,23.0592,194.0
2019-01-30 09:47:32.578000+08:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_2,anon_2hrhnl93zxo8w,TERRACE,0,860.0,55.1331,142.0,56.0,5.0,23.0592,194.0
2019-01-30 12:38:11.388000+08:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_2roupkzt8oc00,TERRACE,0,860.0,55.1331,142.0,56.0,5.0,23.0592,194.0
2019-01-31 10:31:39.934000+08:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_116xmkvkejda8,TERRACE,0,860.0,55.1331,142.0,56.0,5.0,23.0592,194.0
2019-01-31 12:14:15.829000+08:00,11.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_25bbk2sqpq5mo,TERRACE,0,860.0,55.1331,142.0,56.0,5.0,23.0592,194.0
2019-01-31 14:59:09.025000+08:00,9.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_3869w3igy4wlc,TERRACE,0,860.0,55.1331,142.0,56.0,5.0,23.0592,194.0
2019-01-31 14:59:18.163000+08:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_13j0tt2vdansw,TERRACE,0,860.0,55.1331,142.0,56.0,5.0,23.0592,194.0
2019-01-31 14:59:30.752000+08:00,9.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_baxojliew9s0,TERRACE,0,860.0,55.1331,142.0,56.0,5.0,23.0592,194.0
2019-02-03 13:08:25.117000+08:00,9.0,9.0,9.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_21ntnirlld1c0,TERRACE,0,860.0,55.1331,142.0,56.0,5.0,23.0592,194.0
2019-02-03 23:51:12.252000+08:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_1fk93sxq4gvls,TERRACE,0,860.0,55.1331,142.0,56.0,5.0,23.0592,194.0
2019-02-11 14:47:42.782000+08:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_3bsxjt0v92h34,TERRACE,0,860.0,55.1331,142.0,56.0,5.0,23.0592,194.0
2019-02-11 14:47:48.630000+08:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_6ngtq12pkg80,TERRACE,0,860.0,55.1331,142.0,56.0,5.0,23.0592,194.0
2019-02-11 14:47:53.147000+08:00,9.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_1jfgivai8h4ao,TERRACE,0,860.0,55.1331,142.0,56.0,5.0,23.0592,194.0
2019-02-11 14:48:03.233000+08:00,11.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_3uxovjfgcqo00,TERRACE,0,860.0,55.1331,142.0,56.0,5.0,23.0592,194.0
2019-02-11 14:48:06.313000+08:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_2nf3oucbdcohs,TERRACE,0,860.0,55.1331,142.0,56.0,5.0,23.0592,194.0
2019-02-11 14:48:25.158000+08:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_7wwrchb0r280,TERRACE,0,860.0,55.1331,142.0,56.0,5.0,23.0592,194.0
2019-02-11 14:48:26.361000+08:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_3e2bmo2qi5vcw,TERRACE,0,860.0,55.1331,142.0,56.0,5.0,23.0592,194.0
2019-02-11 14:48:28.760000+08:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_3iiv7pndp06ww,TERRACE,0,860.0,55.1331,142.0,56.0,5.0,23.0592,194.0
2019-02-11 14:50:09.726000+08:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_1i5oyezn69wqo,TERRACE,0,860.0,55.1331,142.0,56.0,5.0,23.0592,194.0
2019-02-11 14:51:32.788000+08:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_lrgwol7zf400,TERRACE,0,860.0,55.1331,142.0,56.0,5.0,23.0592,194.0
2019-02-11 14:51:33.119000+08:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_l9rz4o8idf40,TERRACE,0,860.0,55.1331,142.0,56.0,5.0,23.0592,194.0
2019-02-11 14:51:57.141000+08:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_126d7m24zyhhc,TERRACE,0,860.0,55.1331,142.0,56.0,5.0,23.0592,194.0
2019-02-11 14:51:57.424000+08:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_19zs9zbie31c0,TERRACE,0,860.0,55.1331,142.0,56.0,5.0,23.0592,194.0
2019-02-11 14:52:27.689000+08:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_1sjghzjh08mio,TERRACE,0,860.0,55.1331,142.0,56.0,5.0,23.0592,194.0
2019-02-11 14:53:19.744000+08:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_zl2ut9t0etc0,TERRACE,0,408.0,64.5398,109.0,70.0,6.0,28.6767,745.0
2019-02-13 10:59:28.750000+08:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_3ukr6k9qkj200,TERRACE,0,504.0,74.1302,905.0,69.0,0.0,29.3885,171.0
2019-02-13 10:59:37.094000+08:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_2gh3mj8k0o0e8,TERRACE,0,504.0,74.1302,905.0,69.0,0.0,29.3885,171.0
2019-02-13 10:59:57.624000+08:00,9.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_1d8zdo719yh34,TERRACE,0,504.0,74.1302,905.0,69.0,0.0,29.3885,171.0
2019-02-13 11:00:06.480000+08:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_27mhwm177zugw,TERRACE,0,508.0,74.6642,154.0,67.0,1.0,29.3885,171.0
2019-02-13 11:00:08.956000+08:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_19sfhysvawjcw,TERRACE,0,508.0,74.6642,154.0,67.0,1.0,29.3885,171.0
2019-02-13 11:00:10.898000+08:00,9.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_3e31nmlvkbc00,TERRACE,0,508.0,74.6642,154.0,67.0,1.0,29.3885,171.0
2019-02-13 11:00:19.262000+08:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_3renc2oukw2dc,TERRACE,0,508.0,74.6642,154.0,67.0,1.0,29.3885,171.0
2019-02-13 11:00:21.298000+08:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_qk1yyjr9m3k0,TERRACE,0,508.0,74.6642,154.0,67.0,1.0,29.3885,171.0
2019-02-13 11:00:23.723000+08:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_6fxkd99iygw0,TERRACE,0,508.0,74.6642,154.0,67.0,1.0,29.3885,171.0
2019-02-13 11:00:27.169000+08:00,9.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_r8i78tr9cm80,TERRACE,0,508.0,74.6642,154.0,67.0,1.0,29.3885,171.0
2019-02-13 11:00:30.038000+08:00,9.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_2pkxpalkjwk00,TERRACE,0,508.0,74.6642,154.0,67.0,1.0,29.3885,171.0
2019-02-13 11:00:34.641000+08:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_1kc0oucychekg,TERRACE,0,508.0,74.6642,154.0,67.0,1.0,29.3885,171.0
2019-02-13 11:00:40.668000+08:00,9.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_299oen3hplvk,TERRACE,0,508.0,74.6642,154.0,67.0,1.0,29.3885,171.0
2019-02-13 11:00:49.076000+08:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_19a018zhzi1s0,TERRACE,0,508.0,74.6642,154.0,67.0,1.0,29.3885,171.0
2019-02-13 11:00:50.433000+08:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_29p1mj79qz1fk,TERRACE,0,508.0,74.6642,154.0,67.0,1.0,29.3885,171.0
2019-02-13 11:01:09.418000+08:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_4uxj7p5t0fls,TERRACE,0,504.0,74.8431,90.0,65.0,4.0,29.3464,171.0
2019-02-13 11:01:13.845000+08:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->FUTURE_TECHNOLOGIES_1,anon_3kvn7gq2u8600,TERRACE,0,504.0,74.8431,90.0,65.0,4.0,29.3464,171.0
2019-02-13 11:01:31.048000+08:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_12a8js1p2ve80,TERRACE,0,504.0,74.8431,90.0,65.0,4.0,29.3464,171.0
2019-02-13 11:01:34.683000+08:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_dpox2mw911q8,TERRACE,0,504.0,74.8431,90.0,65.0,4.0,29.3464,171.0
2019-02-13 11:01:56.694000+08:00,10.0,10.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_1xu6g4b5s1vy8,TERRACE,0,504.0,74.8431,90.0,65.0,4.0,29.3464,171.0
2019-02-13 11:03:41.621000+08:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_kqe1j0ujkqv4,TERRACE,0,496.0,73.4915,69.0,65.0,6.0,29.3464,171.0
2019-02-13 13:14:25.841000+08:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_2p2ohm7zsk3r4,TERRACE,0,478.0,69.8307,100.0,71.0,0.0,30.6983,171.0
2019-02-13 16:50:23.910000+08:00,10.0,10.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_11dd7v99fug3k,TERRACE,0,450.0,70.8016,70.0,66.0,0.0,29.9981,171.0
2019-02-13 16:50:41.753000+08:00,10.0,11.0,11.0,TROPICAL_ARCHITECTURE_TRAIL->BUILDING_FORM,anon_ocwl1n2r17k0,TERRACE,0,450.0,70.8016,70.0,66.0,0.0,29.9981,171.0
2019-02-13 16:51:24.740000+08:00,10.0,11.0,10.0,TROPICAL_ARCHITECTURE_TRAIL->TROPICAL_ARCHITECTURE_TRAIL,anon_23jrj96s5d88w,TERRACE,0,442.0,70.4767,70.0,68.0,1.0,30.0908,170.0
