,light,noise,thermal,location,user_id
2019-03-21 08:26:24.630000+00:00,10.0,11.0,10.0,BIOPHILIC_DESIGN_TRAIL->BIOPHILIC_DESIGN_TRAIL,anon_17nwhk4ieb2m8
2019-03-27 02:18:02.557000+00:00,10.0,9.0,10.0,BIOPHILIC_DESIGN_TRAIL->BIOPHILIC_DESIGN_TRAIL,anon_17zjjismjv6yo
2019-02-20 05:56:30.407000+00:00,9.0,11.0,11.0,BIOPHILIC_DESIGN_TRAIL->BIOPHILIC_DESIGN_TRAIL,anon_185kl85lj8gw0
2019-04-12 10:01:09.637000+00:00,10.0,10.0,11.0,BIOPHILIC_DESIGN_TRAIL->BIOPHILIC_DESIGN_TRAIL,anon_18czxmf2ed4w0
2019-04-04 09:34:26.144000+00:00,,,10.0,BIOPHILIC_DESIGN_TRAIL->BIOPHILIC_DESIGN_TRAIL,anon_18ji5xwwthhc0
2019-04-16 02:19:22.627000+00:00,10.0,10.0,10.0,BIOPHILIC_DESIGN_TRAIL->BIOPHILIC_DESIGN_TRAIL,anon_1ct8axq9phr0g
2019-03-21 08:28:38.997000+00:00,9.0,9.0,11.0,BIOPHILIC_DESIGN_TRAIL->BIOPHILIC_DESIGN_TRAIL,anon_1h2ulhqz9hfy8
2019-03-01 06:37:00.364000+00:00,10.0,10.0,10.0,BIOPHILIC_DESIGN_TRAIL->BIOPHILIC_DESIGN_TRAIL,anon_1jfy80d710740
2019-03-27 02:21:52.221000+00:00,9.0,9.0,9.0,BIOPHILIC_DESIGN_TRAIL->BIOPHILIC_DESIGN_TRAIL,anon_1k9na67wctvcw
2019-04-12 09:59:42.009000+00:00,11.0,9.0,11.0,BIOPHILIC_DESIGN_TRAIL->BIOPHILIC_DESIGN_TRAIL,anon_1pgo7f48tn400
2019-04-12 09:59:42.745000+00:00,10.0,11.0,11.0,BIOPHILIC_DESIGN_TRAIL->BIOPHILIC_DESIGN_TRAIL,anon_1y8p7moxdt6o0
2019-02-13 09:05:18.848000+00:00,10.0,11.0,11.0,BIOPHILIC_DESIGN_TRAIL->BIOPHILIC_DESIGN_TRAIL,anon_23jrj96s5d88w
2019-01-27 08:03:23.145000+00:00,11.0,11.0,10.0,BIOPHILIC_DESIGN_TRAIL->BIOPHILIC_DESIGN_TRAIL,anon_23x8h09xzdb40
2019-02-13 03:16:56.658000+00:00,11.0,11.0,11.0,BIOPHILIC_DESIGN_TRAIL->BIOPHILIC_DESIGN_TRAIL,anon_2gh3mj8k0o0e8
2019-02-20 03:18:39.276000+00:00,10.0,10.0,10.0,BIOPHILIC_DESIGN_TRAIL->BIOPHILIC_DESIGN_TRAIL,anon_2mxcm17ue4g00
2019-03-21 08:25:58.733000+00:00,10.0,11.0,10.0,BIOPHILIC_DESIGN_TRAIL->BIOPHILIC_DESIGN_TRAIL,anon_2n6i8k81medxc
2019-01-30 04:17:18.387000+00:00,10.0,10.0,11.0,BIOPHILIC_DESIGN_TRAIL->BIOPHILIC_DESIGN_TRAIL,anon_2roupkzt8oc00
2019-02-20 06:04:05.650000+00:00,10.0,10.0,10.0,BIOPHILIC_DESIGN_TRAIL->BIOPHILIC_DESIGN_TRAIL,anon_31ng9xiflmc5c
2019-03-21 08:25:42.641000+00:00,,,10.0,BIOPHILIC_DESIGN_TRAIL->BIOPHILIC_DESIGN_TRAIL,anon_3atmfhboniu00
2019-03-08 02:20:10.373000+00:00,10.0,11.0,10.0,BIOPHILIC_DESIGN_TRAIL->BIOPHILIC_DESIGN_TRAIL,anon_3bmkvdu347400
2019-04-16 02:23:30.577000+00:00,10.0,10.0,10.0,BIOPHILIC_DESIGN_TRAIL->BIOPHILIC_DESIGN_TRAIL,anon_3j1nej7za8e80
2019-02-20 03:18:55.278000+00:00,10.0,11.0,10.0,BIOPHILIC_DESIGN_TRAIL->BIOPHILIC_DESIGN_TRAIL,anon_3m4dc1gzd8400
2019-04-05 04:07:38.703000+00:00,10.0,11.0,11.0,BIOPHILIC_DESIGN_TRAIL->BIOPHILIC_DESIGN_TRAIL,anon_3or6x3z4lvc00
2019-02-13 03:16:59.838000+00:00,11.0,11.0,11.0,BIOPHILIC_DESIGN_TRAIL->BIOPHILIC_DESIGN_TRAIL,anon_3ukr6k9qkj200
2019-04-12 09:58:53.231000+00:00,10.0,10.0,11.0,BIOPHILIC_DESIGN_TRAIL->BIOPHILIC_DESIGN_TRAIL,anon_eus6zhdj18g0
2019-04-04 09:26:49.497000+00:00,10.0,11.0,11.0,BIOPHILIC_DESIGN_TRAIL->BIOPHILIC_DESIGN_TRAIL,anon_o5j8c0uh5xc0
2019-01-28 09:43:22.629000+00:00,10.0,11.0,11.0,BIOPHILIC_DESIGN_TRAIL->BIOPHILIC_DESIGN_TRAIL,anon_q0t1to1bj56o
2019-01-29 07:50:30.311000+00:00,10.0,11.0,11.0,BIOPHILIC_DESIGN_TRAIL->FUTURE_TECHNOLOGIES_1,anon_191vfn28tq9kw
2019-01-29 07:53:29.881000+00:00,10.0,11.0,10.0,BIOPHILIC_DESIGN_TRAIL->FUTURE_TECHNOLOGIES_1,anon_217b9kkjb7280
2019-02-20 09:11:56.989000+00:00,10.0,10.0,10.0,BIOPHILIC_DESIGN_TRAIL->FUTURE_TECHNOLOGIES_1,anon_2rs06bh3l4lq8
2019-02-13 03:19:23.617000+00:00,10.0,11.0,11.0,BIOPHILIC_DESIGN_TRAIL->FUTURE_TECHNOLOGIES_1,anon_dpox2mw911q8
2019-01-26 11:40:38.397000+00:00,10.0,10.0,10.0,BIOPHILIC_DESIGN_TRAIL->FUTURE_TECHNOLOGIES_1,anon_q0t1to1bj56o
2019-03-14 01:32:18.582000+00:00,10.0,10.0,10.0,BIOPHILIC_DESIGN_TRAIL->MATERIALITY,anon_14497tunlyhvk
2019-03-21 08:31:07.158000+00:00,10.0,11.0,10.0,BIOPHILIC_DESIGN_TRAIL->MATERIALITY,anon_17nwhk4ieb2m8
2019-02-20 06:35:10.164000+00:00,10.0,11.0,10.0,BIOPHILIC_DESIGN_TRAIL->MATERIALITY,anon_1ib477c2m1gjk
2019-04-01 08:01:30.378000+00:00,10.0,11.0,10.0,BIOPHILIC_DESIGN_TRAIL->MATERIALITY,anon_1m0rvlo7p0hz4
2019-02-09 07:01:06.075000+00:00,9.0,11.0,11.0,BIOPHILIC_DESIGN_TRAIL->MATERIALITY,anon_1pxxpk9eqpssg
2019-03-01 09:32:04.460000+00:00,9.0,10.0,11.0,BIOPHILIC_DESIGN_TRAIL->MATERIALITY,anon_22sh06o2mru9s
2019-04-16 02:26:03.380000+00:00,,,11.0,BIOPHILIC_DESIGN_TRAIL->MATERIALITY,anon_2ipxa8nse1xxc
2019-03-21 08:31:13.826000+00:00,10.0,11.0,11.0,BIOPHILIC_DESIGN_TRAIL->MATERIALITY,anon_2n6i8k81medxc
2019-02-11 07:08:07.267000+00:00,10.0,10.0,11.0,BIOPHILIC_DESIGN_TRAIL->MATERIALITY,anon_7wwrchb0r280
2019-02-11 07:08:02.796000+00:00,11.0,11.0,11.0,BIOPHILIC_DESIGN_TRAIL->MATERIALITY,anon_blh1wuour1ts
2019-02-20 08:28:28.933000+00:00,11.0,9.0,11.0,BIOPHILIC_DESIGN_TRAIL->MATERIALITY,anon_ge6u8zvmugao
2019-03-21 08:31:02.194000+00:00,10.0,10.0,10.0,BIOPHILIC_DESIGN_TRAIL->MATERIALITY,anon_npfhpwsgfw00
2019-01-28 09:46:50.425000+00:00,10.0,11.0,10.0,BIOPHILIC_DESIGN_TRAIL->MATERIALITY,anon_q0t1to1bj56o
2019-03-22 01:51:10.411000+00:00,10.0,11.0,11.0,BIOPHILIC_DESIGN_TRAIL->MATERIALITY,anon_wzhb2s9wtao0
2019-04-16 02:21:34.537000+00:00,10.0,10.0,11.0,BIOPHILIC_DESIGN_TRAIL->NATURE_IN_PLACE,anon_1bw7xz3p7a7ls
2019-04-12 09:59:12.676000+00:00,10.0,11.0,11.0,BIOPHILIC_DESIGN_TRAIL->NATURE_IN_PLACE,anon_1lj5mv5006u80
2019-03-01 06:37:17.677000+00:00,10.0,11.0,10.0,BIOPHILIC_DESIGN_TRAIL->NATURE_IN_PLACE,anon_1tegv6mq6kzk0
2019-03-21 08:29:12.813000+00:00,10.0,10.0,10.0,BIOPHILIC_DESIGN_TRAIL->NATURE_IN_PLACE,anon_1zmunezr3sg00
2019-01-25 13:07:15.256000+00:00,11.0,9.0,11.0,BIOPHILIC_DESIGN_TRAIL->NATURE_IN_PLACE,anon_23x8h09xzdb40
2019-04-16 02:22:54.709000+00:00,10.0,11.0,11.0,BIOPHILIC_DESIGN_TRAIL->NATURE_IN_PLACE,anon_2pgcb9chljshs
2019-03-01 06:41:52.312000+00:00,10.0,10.0,11.0,BIOPHILIC_DESIGN_TRAIL->NATURE_IN_PLACE,anon_2u2osufbcf9xc
2019-02-18 06:59:36.537000+00:00,10.0,10.0,11.0,BIOPHILIC_DESIGN_TRAIL->NATURE_IN_PLACE,anon_2v3f3nhb5u3uo
2019-02-20 06:15:32.062000+00:00,10.0,10.0,10.0,BIOPHILIC_DESIGN_TRAIL->NATURE_IN_PLACE,anon_3718ahro65l34
2019-03-21 08:28:00.744000+00:00,10.0,10.0,10.0,BIOPHILIC_DESIGN_TRAIL->NATURE_IN_PLACE,anon_npfhpwsgfw00
2019-02-13 09:03:21.641000+00:00,10.0,10.0,11.0,BIOPHILIC_DESIGN_TRAIL->NATURE_IN_PLACE,anon_ocwl1n2r17k0
2019-02-13 09:03:21.965000+00:00,10.0,10.0,10.0,BIOPHILIC_DESIGN_TRAIL->NATURE_OF_PLACE,anon_11dd7v99fug3k
2019-02-11 07:08:06.400000+00:00,10.0,10.0,11.0,BIOPHILIC_DESIGN_TRAIL->NATURE_OF_PLACE,anon_126d7m24zyhhc
2019-02-13 03:16:43.874000+00:00,10.0,11.0,11.0,BIOPHILIC_DESIGN_TRAIL->NATURE_OF_PLACE,anon_12a8js1p2ve80
2019-01-29 07:47:46.638000+00:00,10.0,11.0,11.0,BIOPHILIC_DESIGN_TRAIL->NATURE_OF_PLACE,anon_191vfn28tq9kw
2019-02-11 07:07:42.714000+00:00,9.0,10.0,11.0,BIOPHILIC_DESIGN_TRAIL->NATURE_OF_PLACE,anon_1jfgivai8h4ao
2019-02-20 09:10:16.832000+00:00,11.0,11.0,11.0,BIOPHILIC_DESIGN_TRAIL->NATURE_OF_PLACE,anon_1of5p32afw4xs
2019-03-01 09:11:46.413000+00:00,10.0,10.0,10.0,BIOPHILIC_DESIGN_TRAIL->NATURE_OF_PLACE,anon_1sru145ifxl34
2019-02-13 03:16:16.552000+00:00,10.0,11.0,11.0,BIOPHILIC_DESIGN_TRAIL->NATURE_OF_PLACE,anon_27mhwm177zugw
2019-02-13 03:18:45.183000+00:00,10.0,11.0,11.0,BIOPHILIC_DESIGN_TRAIL->NATURE_OF_PLACE,anon_29p1mj79qz1fk
2019-02-19 06:12:47.085000+00:00,10.0,11.0,11.0,BIOPHILIC_DESIGN_TRAIL->NATURE_OF_PLACE,anon_2b5r3qwr75lw0
2019-02-11 07:07:44.224000+00:00,10.0,11.0,11.0,BIOPHILIC_DESIGN_TRAIL->NATURE_OF_PLACE,anon_2co84nsxjn6s0
2019-02-11 07:07:20.264000+00:00,10.0,11.0,11.0,BIOPHILIC_DESIGN_TRAIL->NATURE_OF_PLACE,anon_2nf3oucbdcohs
2019-02-20 03:15:51.949000+00:00,11.0,9.0,10.0,BIOPHILIC_DESIGN_TRAIL->NATURE_OF_PLACE,anon_2obosdhd0s000
2019-03-09 07:16:24.492000+00:00,,,9.0,BIOPHILIC_DESIGN_TRAIL->NATURE_OF_PLACE,anon_2plvbm5sirgu8
2019-03-09 07:39:44.170000+00:00,10.0,11.0,11.0,BIOPHILIC_DESIGN_TRAIL->NATURE_OF_PLACE,anon_2rzpcocl74lc0
2019-02-18 06:59:37.405000+00:00,10.0,11.0,10.0,BIOPHILIC_DESIGN_TRAIL->NATURE_OF_PLACE,anon_2u06qv6ynwq00
2019-04-16 07:34:42.639000+00:00,10.0,10.0,10.0,BIOPHILIC_DESIGN_TRAIL->NATURE_OF_PLACE,anon_2vdn4vwtxboxs
2019-02-11 04:08:26.681000+00:00,10.0,10.0,10.0,BIOPHILIC_DESIGN_TRAIL->NATURE_OF_PLACE,anon_2y13yuq7u1se8
2019-04-16 07:41:32.398000+00:00,10.0,11.0,10.0,BIOPHILIC_DESIGN_TRAIL->NATURE_OF_PLACE,anon_31q18e9epmu00
2019-02-20 03:12:24.508000+00:00,10.0,11.0,10.0,BIOPHILIC_DESIGN_TRAIL->NATURE_OF_PLACE,anon_325ppkyu4w000
2019-01-30 04:05:46.033000+00:00,10.0,11.0,10.0,BIOPHILIC_DESIGN_TRAIL->NATURE_OF_PLACE,anon_3b35irbjchs00
2019-02-19 06:13:23.545000+00:00,10.0,9.0,10.0,BIOPHILIC_DESIGN_TRAIL->NATURE_OF_PLACE,anon_3gmiabzt0v600
2019-02-13 03:16:19.049000+00:00,11.0,11.0,11.0,BIOPHILIC_DESIGN_TRAIL->NATURE_OF_PLACE,anon_3kvn7gq2u8600
2019-02-11 07:07:45.635000+00:00,10.0,11.0,11.0,BIOPHILIC_DESIGN_TRAIL->NATURE_OF_PLACE,anon_4fqk92rtzbw0
2019-02-11 07:07:46.111000+00:00,10.0,11.0,11.0,BIOPHILIC_DESIGN_TRAIL->NATURE_OF_PLACE,anon_6ngtq12pkg80
2019-04-08 08:55:07.994000+00:00,10.0,11.0,10.0,BIOPHILIC_DESIGN_TRAIL->NATURE_OF_PLACE,anon_6v4ayypq58g0
2019-02-13 03:16:18.027000+00:00,11.0,11.0,11.0,BIOPHILIC_DESIGN_TRAIL->NATURE_OF_PLACE,anon_dpox2mw911q8
2019-02-20 03:12:25.645000+00:00,10.0,11.0,10.0,BIOPHILIC_DESIGN_TRAIL->NATURE_OF_PLACE,anon_t0ezyafkh14w
2019-02-11 06:59:29.961000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->ADAPTIVE_COMFORT,anon_126d7m24zyhhc
2019-02-11 06:59:01.598000+00:00,10.0,10.0,11.0,HYBRID_COOLING_TRAIL->ADAPTIVE_COMFORT,anon_1jfgivai8h4ao
2019-02-11 07:00:50.595000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->ADAPTIVE_COMFORT,anon_1yqwirqqggi68
2019-02-11 07:00:24.917000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->ADAPTIVE_COMFORT,anon_25esmku6mphc0
2019-04-05 03:59:44.859000+00:00,10.0,9.0,10.0,HYBRID_COOLING_TRAIL->ADAPTIVE_COMFORT,anon_2rasu0v4rtvk
2019-02-11 06:59:42.321000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->ADAPTIVE_COMFORT,anon_3duomjuktnxts
2019-04-05 03:59:44.158000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->ADAPTIVE_COMFORT,anon_3or6x3z4lvc00
2019-02-11 06:59:02.022000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->ADAPTIVE_COMFORT,anon_4fqk92rtzbw0
2019-02-11 06:59:00.753000+00:00,10.0,10.0,11.0,HYBRID_COOLING_TRAIL->ADAPTIVE_COMFORT,anon_6ngtq12pkg80
2019-02-11 06:59:31.959000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->ADAPTIVE_COMFORT,anon_7wwrchb0r280
2019-02-11 07:00:00.563000+00:00,9.0,10.0,10.0,HYBRID_COOLING_TRAIL->ADAPTIVE_COMFORT,anon_l9rz4o8idf40
2019-02-11 06:58:05.892000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->ADAPTIVE_COMFORT,anon_ldwmxwechekg
2019-03-21 08:41:24.920000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->ADAPTIVE_COMFORT,anon_npfhpwsgfw00
2019-01-28 09:21:17.613000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->ADAPTIVE_COMFORT,anon_q0t1to1bj56o
2019-02-11 06:59:32.813000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->ADAPTIVE_COMFORT,anon_zl2ut9t0etc0
2019-03-14 01:11:20.358000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->ENHANCED_IEQ,anon_14497tunlyhvk
2019-01-29 02:39:51.864000+00:00,10.0,10.0,11.0,HYBRID_COOLING_TRAIL->ENHANCED_IEQ,anon_2cwdm8k1j1a0w
2019-01-29 07:38:20.058000+00:00,10.0,10.0,11.0,HYBRID_COOLING_TRAIL->FUTURE_TECHNOLOGIES_1,anon_191vfn28tq9kw
2019-02-03 01:39:14.315000+00:00,10.0,10.0,11.0,HYBRID_COOLING_TRAIL->FUTURE_TECHNOLOGIES_1,anon_2levstki3vc00
2019-01-26 06:40:56.530000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->FUTURE_TECHNOLOGIES_1,anon_3m7xktdni7s00
2019-01-28 09:13:43.491000+00:00,10.0,11.0,11.0,HYBRID_COOLING_TRAIL->FUTURE_TECHNOLOGIES_1,anon_q0t1to1bj56o
2019-01-29 07:38:17.417000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->FUTURE_TECHNOLOGIES_1,anon_rd9v7zx7ah34
2019-04-04 09:15:13.032000+00:00,10.0,10.0,11.0,HYBRID_COOLING_TRAIL->FUTURE_TECHNOLOGIES_2,anon_14r6jbnshih34
2019-04-12 09:55:43.165000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->FUTURE_TECHNOLOGIES_2,anon_18czxmf2ed4w0
2019-04-04 09:15:17.262000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->FUTURE_TECHNOLOGIES_2,anon_3s2bfxp0m9kw0
2019-03-19 04:12:30.069000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->FUTURE_TECHNOLOGIES_2,anon_6o96gscippmo
2019-03-21 08:41:24.934000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->FUTURE_TECHNOLOGIES_2,anon_npfhpwsgfw00
2019-01-30 05:58:24.680000+00:00,9.0,10.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_118270viraneo
2019-02-13 09:01:58.839000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_11dd7v99fug3k
2019-02-13 03:04:34.615000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_12a8js1p2ve80
2019-03-21 08:35:41.196000+00:00,10.0,11.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_17nwhk4ieb2m8
2019-04-12 09:47:39.240000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_18czxmf2ed4w0
2019-01-29 07:33:56.725000+00:00,10.0,10.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_191vfn28tq9kw
2019-02-13 03:08:21.612000+00:00,10.0,11.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_19a018zhzi1s0
2019-04-05 03:57:58.778000+00:00,9.0,11.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_1aylu5fb5xyww
2019-03-01 07:32:11.957000+00:00,10.0,11.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_1cw9sl2ips1kw
2019-02-11 06:55:50.571000+00:00,9.0,10.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_1d2hwuednffnk
2019-02-13 03:04:14.376000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_1d8zdo719yh34
2019-02-11 06:54:57.167000+00:00,10.0,10.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_1jfgivai8h4ao
2019-02-13 03:04:03.864000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_1kc0oucychekg
2019-02-20 03:04:06.017000+00:00,10.0,11.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_1l6hhz4d0zmo0
2019-04-12 09:47:08.721000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_1lj5mv5006u80
2019-01-24 07:15:53.227000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_1m323g2tj8av4
2019-02-20 03:04:11.931000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_1oaxrgioj9y4g
2019-02-20 09:04:11.051000+00:00,10.0,11.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_1of5p32afw4xs
2019-02-18 06:53:18.095000+00:00,10.0,10.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_1ol9sx0tb9kow
2019-03-25 09:13:22.076000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_1pihvo9i61og0
2019-02-20 09:07:26.789000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_1supzv80mv7k0
2019-02-27 10:02:33.094000+00:00,,,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_1txbura6lzvnk
2019-03-06 03:28:53.494000+00:00,10.0,11.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_1tzdxlyhaxwg0
2019-02-20 09:05:23.632000+00:00,10.0,10.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_1w3evvzkp7gg0
2019-02-20 03:04:12.216000+00:00,9.0,10.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_1watix8z4mccg
2019-01-29 07:30:08.576000+00:00,10.0,10.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_1xy3pxlec0zk0
2019-02-11 06:54:46.945000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_1yqwirqqggi68
2019-02-20 03:04:24.342000+00:00,10.0,11.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_20eh64cqr85c0
2019-02-20 03:08:00.818000+00:00,9.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_26qthipovgow0
2019-02-13 08:57:49.466000+00:00,9.0,11.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_26rb9tk60a5c0
2019-02-13 03:08:21.414000+00:00,10.0,10.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_299oen3hplvk
2019-02-13 03:04:27.096000+00:00,9.0,10.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_29p1mj79qz1fk
2019-02-11 06:55:43.417000+00:00,10.0,10.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_2co84nsxjn6s0
2019-04-12 09:47:57.509000+00:00,11.0,10.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_2ctu1oo2qr11c
2019-01-29 02:38:16.392000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_2cwdm8k1j1a0w
2019-02-18 06:53:59.109000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_2df5fbrjrqs5c
2019-02-11 02:14:51.642000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_2dw9ehkquz668
2019-02-13 03:04:05.946000+00:00,10.0,10.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_2gh3mj8k0o0e8
2019-04-16 02:07:13.134000+00:00,10.0,10.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_2ipxa8nse1xxc
2019-02-20 03:13:44.960000+00:00,10.0,11.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_2mxcm17ue4g00
2019-03-21 08:35:33.697000+00:00,10.0,11.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_2n6i8k81medxc
2019-02-11 06:55:30.898000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_2nf3oucbdcohs
2019-02-20 03:03:47.075000+00:00,10.0,10.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_2obosdhd0s000
2019-02-13 03:04:18.981000+00:00,10.0,11.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_2pkxpalkjwk00
2019-04-05 03:57:37.400000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_2rasu0v4rtvk
2019-01-29 00:46:57.355000+00:00,9.0,10.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_2rs06bh3l4lq8
2019-04-08 18:13:36.033000+00:00,11.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_2t7jfehj0pi00
2019-02-18 06:55:54.577000+00:00,10.0,11.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_2u06qv6ynwq00
2019-02-18 06:51:34.841000+00:00,10.0,11.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_2v3f3nhb5u3uo
2019-04-16 07:22:38.279000+00:00,10.0,11.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_2wshohb1ab7cw
2019-02-13 08:57:45.614000+00:00,10.0,10.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_2xib0xa9hvegw
2019-03-21 08:43:11.372000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_32xygdri804qo
2019-04-04 09:02:19.221000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_37o84oh8whtkw
2019-02-20 09:08:14.593000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_39m7ylo7dzs00
2019-02-20 05:45:33.582000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_3i58tedqf5800
2019-04-16 02:06:59.187000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_3j1nej7za8e80
2019-02-13 03:08:06.577000+00:00,11.0,10.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_3kvn7gq2u8600
2019-02-13 08:57:50.668000+00:00,11.0,11.0,11.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_3lmvmzhso9nnk
2019-02-20 03:03:38.267000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_3m4dc1gzd8400
2019-04-05 03:57:59.121000+00:00,10.0,10.0,10.0,HYBRID_COOLING_TRAIL->HYBRID_COOLING_TRAIL,anon_3or6x3z4lvc00
